Code,Year,CO2 emissions per capita,Daily calorie supply per person,GDP per capita,"Measles, first dose (MCV1)",Polio (Pol3),Tetanus (DTP3),Life expectancy,Military expenditure (% of GDP),Political regime,"Population, total",Share of the population using the Internet,Share of the population using at least basic sanitation,Share of the labor force employed in agriculture,Share of the population with access to electricity
MRT,2002,0.45621744,2771.2563,1967.4484,87.0,91.0,89.0,62.249,2.7393835,1,2738659.0,0.363229,20.575993,40.45,21.7
MRT,2003,0.45897254,2870.6812,2076.2332,84.0,75.0,76.0,62.8047,3.995276,1,2802050.0,0.424005,21.851927,39.79,23.0
MRT,2004,0.48279917,2767.813,2185.9502,73.0,68.0,70.0,63.3688,3.83812,1,2868671.0,0.48147,23.13722,39.19,24.3
MRT,2005,0.48780018,2814.1086,2371.0066,65.0,71.0,71.0,63.9197,3.0515556,0,2939060.0,0.669966,24.43098,38.41,18.2
MRT,2006,0.51435083,2796.771,2807.199,62.0,68.0,68.0,64.4926,2.6936471,0,3013659.0,0.979661,25.999716,37.32,27.0
MRT,2008,0.575122,2980.752,2895.665,65.0,73.0,74.0,65.2328,3.059334,0,3183276.0,1.87,29.24446,36.75,30.0
MRT,2009,0.6126736,2956.7144,2855.5747,59.0,63.0,64.0,65.485,3.1353242,1,3284454.0,2.28,30.920599,36.4,31.1
MRT,2012,0.6763049,2944.9558,3213.0,75.0,80.0,80.0,65.808,2.1149747,1,3619035.0,5.0,36.177895,34.77,36.4
MRT,2013,0.5807892,2917.7869,3319.0,80.0,80.0,80.0,65.8899,1.9965973,1,3734324.0,6.2,38.007553,34.21,37.6
MRT,2014,0.66590583,2914.0693,3459.0,75.0,81.0,81.0,66.2069,2.1970952,1,3848511.0,11.8,39.873142,33.61,38.8
MRT,2015,0.7570643,2892.4907,3424.0,70.0,67.0,73.0,66.4982,2.1555724,1,3965959.0,17.6,41.774265,32.97,39.5
MRT,2016,0.6420559,2862.2434,3376.7524,73.0,69.0,74.0,66.8235,2.1454878,1,4086655.0,19.2328,43.710426,32.55,41.2
MRT,2017,0.8505046,2870.0981,3495.223,75.0,70.0,76.0,67.0885,2.1210985,1,4210603.0,21.0172,45.682846,31.98,42.9
MRT,2018,1.0246092,2895.0635,3567.1013,78.0,72.0,77.0,67.4195,2.1312823,1,4337685.0,22.967,47.690437,31.52,43.6
MRT,2019,1.0325818,2894.0273,3659.103,75.0,75.0,80.0,67.6397,1.996333,1,4467714.0,25.0978,49.73391,30.83,44.9
MUS,2000,2.210509,2828.497,14272.301,84.0,88.0,88.0,71.7597,0.20071882,3,1216632.0,7.28154,90.51944,11.43,99.0
MUS,2001,2.334449,2874.9404,14347.61,90.0,93.0,92.0,71.9853,0.19458039,3,1225807.0,8.7809,90.801094,11.74,99.2
MUS,2002,2.3365946,2869.0347,14196.041,84.0,88.0,88.0,72.0549,0.19627003,3,1234090.0,10.2526,91.08316,10.8,99.4
MUS,2003,2.4631307,2867.2805,14623.309,91.0,99.0,99.0,72.3074,0.18710278,3,1242094.0,12.1871,91.36567,12.77,99.1
MUS,2004,2.471399,2924.316,14854.613,98.0,98.0,98.0,72.5465,0.16621685,3,1249799.0,13.6891,91.64864,10.07,99.0
MUS,2005,2.620026,2903.1765,14725.164,98.0,97.0,97.0,72.6439,0.16067405,3,1257215.0,15.1722,91.93209,10.02,99.0
MUS,2006,2.870235,2910.1262,15042.541,99.0,98.0,97.0,72.7813,0.1538565,3,1263785.0,16.7,92.21597,9.72,99.0
MUS,2007,2.9034424,2956.0103,15519.419,98.0,96.0,97.0,72.8856,0.14272505,3,1269522.0,20.22,92.500336,9.43,99.0
MUS,2008,2.9550357,2879.4307,15957.96,98.0,99.0,99.0,73.1239,0.15595207,3,1274635.0,21.81,92.785126,9.14,99.0
MUS,2009,2.8991694,2997.0444,16029.264,99.0,99.0,99.0,73.26,0.16777718,3,1278976.0,22.51,93.0704,9.04,99.0
MUS,2010,3.0506911,3026.99,16269.32,99.0,99.0,99.0,73.6475,0.1486896,3,1282710.0,28.33,93.35613,8.63,99.4
MUS,2011,3.0450964,2987.85,16483.0,99.0,98.0,98.0,74.0678,0.15203525,3,1286270.0,34.95,93.642334,7.73,99.6
MUS,2012,3.0751846,2971.061,17021.246,99.0,98.0,98.0,74.3302,0.1427944,3,1289174.0,35.42,93.928955,7.66,99.4
MUS,2013,3.1503313,2963.8218,17555.555,99.0,98.0,98.0,74.4298,0.18873324,3,1290988.0,40.1168,94.2161,7.41,99.4
MUS,2014,3.2556133,2968.9863,18192.188,98.0,98.0,97.0,74.6143,0.15101749,3,1292006.0,44.8033,94.50368,7.15,99.5
MUS,2015,3.2577507,2969.7732,18828.0,99.0,98.0,97.0,74.673,0.14230192,3,1292283.0,50.1393,94.791725,6.91,99.6
MUS,2016,3.3610594,2953.424,19525.314,92.0,96.0,96.0,74.85,0.17470177,3,1291807.0,52.1913,95.080666,6.67,99.7
MUS,2017,3.517361,2988.6707,20259.887,89.0,95.0,94.0,75.024,0.1653763,2,1290654.0,55.4032,95.37045,6.43,99.6
MUS,2018,3.4569364,3001.2458,21040.639,99.0,98.0,97.0,74.4909,0.1563853,2,1288836.0,58.5962,95.66104,6.2,99.8
MUS,2019,3.5179577,3048.2925,21624.842,99.0,97.0,96.0,74.1811,0.14879674,2,1286269.0,61.73,95.95239,5.97,100.0
MEX,2000,3.968903,3198.6167,12613.396,96.0,97.0,97.0,72.5621,0.40851814,2,98625553.0,5.08138,79.20524,17.41,98.0
MEX,2001,4.0708127,3246.5217,12565.465,95.0,97.0,97.0,72.9118,0.40567923,2,100099101.0,7.03802,79.9106,17.46,97.1
MEX,2002,4.040439,3261.1428,12645.504,96.0,98.0,97.0,73.1056,0.39131635,2,101548627.0,11.9,80.60597,16.84,97.9
MEX,2003,4.2335887,3262.293,12793.956,96.0,98.0,98.0,73.308,0.38671434,2,102978517.0,12.9,81.29151,16.17,97.4
MEX,2004,4.201275,3253.3545,13287.6,96.0,98.0,98.0,73.4324,0.3483266,2,104394131.0,14.1,81.96765,15.51,98.6
MEX,2005,4.379822,3207.53,13655.801,96.0,98.0,98.0,73.6267,0.34040463,2,105811504.0,17.21,82.63405,14.88,98.9
MEX,2006,4.4243016,3218.6147,14287.559,96.0,98.0,98.0,73.7457,0.2974834,2,107253666.0,19.52,83.29114,14.25,99.1
MEX,2007,4.353924,3236.5767,14684.728,96.0,98.0,98.0,73.7955,0.38309243,2,108774356.0,20.81,83.93887,13.79,97.9
MEX,2008,4.2852488,3207.1462,14808.09,96.0,96.0,96.0,73.6949,0.37317675,2,110374286.0,21.71,84.577866,13.74,98.9
MEX,2009,4.109744,3163.1792,14026.989,96.0,95.0,95.0,73.6281,0.4784888,2,111999720.0,26.34,85.20787,13.81,98.3
MEX,2010,4.0168395,3146.44,14697.298,95.0,95.0,95.0,73.7181,0.4332299,2,113623898.0,31.05,85.82925,13.92,99.2
MEX,2011,4.1937428,3121.91,15210.0,98.0,97.0,97.0,73.9209,0.447387,2,115243503.0,37.1763,86.44288,13.69,99.0
MEX,2012,4.292929,3127.41,15547.994,99.0,99.0,99.0,74.1278,0.45550203,2,116818208.0,39.75,87.0483,13.72,99.1
MEX,2013,4.1862144,3121.47,15614.781,89.0,83.0,83.0,74.289,0.48764288,2,118343572.0,43.46,87.64595,13.65,99.1
MEX,2014,4.040969,3157.6797,15883.877,98.0,87.0,87.0,74.4044,0.49532104,2,119784265.0,44.3857,88.23589,13.77,99.2
MEX,2015,3.9598958,3172.1,16235.004,98.0,87.0,87.0,74.4315,0.4507428,2,121072310.0,57.431,88.817924,13.43,99.0
MEX,2016,3.9167483,3199.7903,16705.047,97.0,93.0,93.0,74.3763,0.48004627,2,122251344.0,59.5404,89.39242,13.1,99.5
MEX,2017,3.7634232,3209.9602,16900.13,76.0,85.0,85.0,74.2609,0.42484915,2,123400052.0,53.0318,89.95922,13.12,100.0
MEX,2018,3.760188,3217.6,17055.117,97.0,88.0,88.0,74.3009,0.46461156,2,124573713.0,56.6596,90.51856,12.81,99.5
MEX,2019,3.7231612,3252.08,16802.014,73.0,82.0,82.0,74.5302,0.5093376,2,125762978.0,69.6321,91.07052,12.48,99.6
MDA,2000,0.8436784,2424.457,2989.535,89.0,97.0,95.0,67.4623,0.39514196,2,4234969.0,1.28285,71.250656,50.87,98.7
MDA,2001,0.9037703,2435.343,3150.6313,94.0,98.0,97.0,67.6725,0.4025923,2,4189769.0,1.48781,71.65664,51.03,98.8
MDA,2002,0.9779864,2461.143,3373.7092,94.0,98.0,97.0,67.7926,0.4198466,2,4142937.0,3.78724,72.06792,49.65,99.0
MDA,2003,1.0754136,2430.5896,3575.268,96.0,98.0,98.0,67.8998,0.4163813,2,4095418.0,7.40754,72.48451,43.0,98.8
MDA,2004,1.1400539,2442.475,3813.4312,96.0,98.0,98.0,68.0166,0.36097905,2,4046672.0,10.6294,73.0585,40.49,99.1
MDA,2005,1.2378939,2479.1172,4073.6736,97.0,99.0,98.0,68.1969,0.4002351,1,3988668.0,14.6303,73.68816,40.65,98.6
MDA,2006,1.2826668,2552.9424,4243.0703,96.0,98.0,97.0,68.4234,0.48263445,1,3921320.0,19.6206,74.368645,33.6,98.9
MDA,2007,1.2926619,2626.4346,4342.7456,96.0,93.0,92.0,68.6738,0.51619357,1,3851397.0,20.45,75.053406,32.76,99.0
MDA,2008,1.373297,2682.8809,4652.457,95.0,96.0,90.0,69.0001,0.60853565,1,3779503.0,23.39,75.742455,31.06,99.1
MDA,2009,1.2248387,2620.6758,4342.528,90.0,87.0,85.0,69.4057,0.45788667,1,3706212.0,27.5,76.43579,28.17,99.2
MDA,2010,1.3300986,2327.9236,4615.324,97.0,97.0,90.0,69.8759,0.2628792,2,3631990.0,29.68,77.13343,27.52,99.3
MDA,2011,1.3901005,2357.257,4892.0,91.0,96.0,93.0,70.1732,0.2729496,2,3557278.0,32.07,77.83537,27.53,99.4
MDA,2012,1.3684151,2338.278,4914.038,91.0,92.0,92.0,70.3438,0.27407992,2,3482629.0,34.65,78.541626,26.45,99.5
MDA,2013,1.4372926,2361.6343,5414.3506,91.0,92.0,90.0,70.2907,0.28126153,2,3408741.0,37.44,79.2522,28.81,99.6
MDA,2014,1.4225419,2344.2917,5744.252,90.0,92.0,90.0,70.2407,0.29318544,2,3342715.0,67.0,79.96709,30.48,99.8
MDA,2015,1.4556859,2375.6548,5784.4917,89.0,88.0,87.0,70.118,0.2956245,2,3287168.0,69.0,80.6901,34.15,99.9
MDA,2016,1.5156391,2419.121,6102.6943,88.0,91.0,89.0,70.1792,0.34419128,2,3237798.0,71.0,81.420815,33.7,99.9
MDA,2017,1.593989,2469.8557,6425.865,93.0,90.0,88.0,70.375,0.32453203,2,3193500.0,49.9,82.15818,32.34,100.0
MDA,2018,1.6967708,2527.5186,6760.1113,93.0,94.0,93.0,70.2355,0.33232373,2,3153779.0,50.3,82.90158,24.46,100.0
MDA,2019,1.727951,2527.4648,7078.23,97.0,94.0,91.0,70.181,0.3621224,2,3112561.0,57.7605,83.65015,20.96,100.0
MNG,2000,3.0270114,2125.4102,2936.0627,92.0,94.0,94.0,63.4577,2.0224805,2,2455182.0,1.25565,43.350956,48.64,67.3
MNG,2001,3.1496732,2166.3442,3133.556,95.0,95.0,95.0,63.8055,1.7816584,2,2477704.0,1.65324,43.929344,48.35,71.7
MNG,2002,3.27853,2177.1372,3401.9465,98.0,98.0,98.0,63.9924,1.7955672,2,2500074.0,2.03957,44.498837,44.95,72.8
MNG,2007,4.5851007,2330.3474,6196.5894,98.0,99.0,95.0,66.4713,1.0532722,2,2607976.0,9.0,51.13063,41.58,78.1
MNG,2008,4.5238576,2373.71,6982.1465,97.0,95.0,96.0,67.0861,0.82330674,2,2634431.0,9.8,52.665817,40.59,79.2
MNG,2009,4.8887124,2457.1309,7126.8086,94.0,96.0,95.0,67.1727,0.6296982,2,2665333.0,10.0,54.204723,40.01,80.3
MNG,2010,5.097588,2438.702,7830.064,97.0,96.0,96.0,67.1004,0.76299727,2,2701739.0,10.2,55.7488,33.53,78.5
MNG,2011,7.7837563,2532.387,9484.0,98.0,99.0,99.0,67.167,0.83727026,2,2745183.0,12.5,57.106228,33.03,72.1
MNG,2012,12.5189295,2585.707,10493.0,99.0,99.0,99.0,67.6113,0.9243056,2,2795463.0,16.4,58.363895,35.02,83.7
MNG,2013,15.24536,2561.1736,11545.0,97.0,98.0,98.0,68.2101,0.82231146,2,2851887.0,17.7,59.630577,29.82,81.2
MNG,2014,10.171428,2596.599,12283.0,98.0,99.0,99.0,68.7366,0.8597253,2,2913041.0,19.9424,60.90591,27.98,86.0
MNG,2015,7.820735,2688.932,12398.0,98.0,99.0,99.0,69.2386,0.87550783,2,2976528.0,22.5,62.190502,28.45,88.0
MNG,2016,8.42837,2720.5957,12313.544,99.0,99.0,99.0,69.736,0.86391103,2,3040815.0,22.2658,63.484005,30.36,90.8
MNG,2017,10.997071,2651.0808,12728.355,99.0,99.0,99.0,70.1709,0.76215386,2,3104371.0,23.7143,64.78604,28.78,93.6
MNG,2018,14.306628,2846.5364,13419.578,99.0,99.0,99.0,70.5743,0.66895247,2,3167714.0,47.13,66.102066,26.66,98.1
MNG,2019,14.578362,2856.1228,13871.33,98.0,98.0,98.0,70.6631,0.6615381,2,3232118.0,51.08,67.43196,25.32,98.9
MNE,2006,3.254315,3188.7815,10307.647,90.0,90.0,90.0,74.6713,2.2907133,2,633876.0,28.9,90.64151,8.69,99.0
MNE,2007,3.2452526,3328.1306,12027.43,90.0,92.0,92.0,74.6739,1.7440585,1,633388.0,30.8,91.17759,8.65,99.0
MNE,2008,4.116431,3405.769,13550.356,89.0,95.0,95.0,75.0006,1.8721825,2,632855.0,32.9,91.715836,7.61,99.0
MNE,2009,2.6591656,3412.8706,13459.499,86.0,91.0,92.0,75.3973,1.8437613,2,632445.0,35.1,92.25611,6.97,99.1
MNE,2010,3.831593,3361.9407,14509.766,90.0,93.0,94.0,75.7125,1.8143477,2,632088.0,37.5,92.79849,6.18,99.2
MNE,2011,3.8047888,3406.8354,15747.0,91.0,95.0,95.0,75.9607,1.7489692,2,632689.0,35.6115,93.343056,5.47,99.0
MNE,2012,3.493126,3282.0789,15421.0,90.0,94.0,94.0,76.2367,1.6564617,2,633546.0,56.8388,93.889786,5.28,99.3
MNE,2013,3.3966699,3325.4553,16064.0,88.0,94.0,94.0,76.3539,1.4522614,1,633199.0,60.31,94.43875,4.56,99.7
MNE,2014,3.3368337,3319.0159,16437.0,76.0,91.0,91.0,76.4679,1.4722724,1,631377.0,63.8869,94.98996,5.68,97.7
MNE,2015,3.5639925,3394.0032,17249.0,64.0,89.0,89.0,76.5939,1.4037176,1,628145.0,68.1198,95.54342,7.72,99.5
MNE,2016,3.2282143,3466.0723,17777.416,47.0,89.0,89.0,76.5647,1.4112806,1,624246.0,69.8816,96.099075,7.74,99.6
MNE,2017,3.3915422,3516.3486,18640.195,58.0,87.0,87.0,76.5929,1.3627768,1,620112.0,71.2723,96.657,7.94,100.0
MNE,2018,3.903202,3543.1438,19617.215,42.0,86.0,86.0,76.9215,1.3692949,1,615798.0,71.5171,97.21424,8.02,100.0
MNE,2019,4.0493402,3567.9841,20448.549,37.0,85.0,87.0,76.6392,1.334412,1,611671.0,73.4767,97.5023,7.15,100.0
MAR,2000,1.1680162,3093.8806,4753.638,93.0,95.0,95.0,66.7937,2.6851723,0,28423439.0,0.693791,68.2173,45.43,69.8
MAR,2001,1.2774382,3139.3223,5042.073,96.0,93.0,96.0,67.1996,3.726136,0,28814646.0,1.37144,68.99793,44.84,71.6
MAR,2002,1.2778043,3166.1907,5140.8726,94.0,94.0,94.0,67.5817,3.491788,0,29198146.0,2.37325,70.195946,44.38,73.3
MAR,2003,1.2366714,3204.688,5386.8506,90.0,91.0,91.0,67.9577,3.4942076,0,29571415.0,3.35337,71.36111,43.9,75.1
MAR,2004,1.4097261,3252.431,5584.154,95.0,97.0,97.0,68.2721,3.2494676,0,29953021.0,11.6079,72.238014,45.83,78.2
MAR,2005,1.4711298,3181.3784,5708.0312,97.0,98.0,98.0,68.7475,3.257997,0,30358145.0,15.0844,73.17732,45.48,78.6
MAR,2006,1.5030109,3231.012,6076.9526,95.0,97.0,97.0,69.1574,3.1097965,0,30771179.0,19.7712,74.128624,43.4,96.5
MAR,2007,1.5683955,3196.8486,6228.4316,95.0,95.0,95.0,69.6197,3.0469537,0,31186468.0,21.5,75.07866,42.74,82.2
MAR,2008,1.6253583,3203.548,6530.978,96.0,99.0,99.0,70.0509,3.1835015,0,31606769.0,33.1,76.02705,41.98,84.1
MAR,2009,1.5878394,3215.5059,6741.4604,98.0,99.0,99.0,70.4543,3.288652,0,32030779.0,41.3,76.973434,41.3,85.9
MAR,2010,1.6744752,3267.011,6931.558,98.0,99.0,99.0,70.8211,3.3907962,0,32467009.0,52.0,77.91863,40.57,95.7
MAR,2011,1.6670716,3315.3706,7226.0,99.0,98.0,99.0,71.2634,3.2974951,0,32912585.0,46.1075,78.86171,39.78,96.1
MAR,2012,1.7074838,3331.5593,7355.326,99.0,99.0,99.0,71.674,3.4627502,0,33355246.0,55.4161,79.802895,39.22,96.4
MAR,2013,1.6753621,3338.4297,7599.724,99.0,99.0,99.0,72.1174,3.805783,0,33787573.0,56.0,80.741844,38.4,97.2
MAR,2014,1.6715473,3387.3997,7714.632,99.0,99.0,99.0,72.5225,3.3984587,0,34204784.0,56.7746,81.67878,37.57,97.3
MAR,2015,1.6903471,3380.86,7959.528,99.0,99.0,99.0,72.8938,2.959998,0,34607590.0,57.08,82.61339,36.69,97.3
MAR,2016,1.6690949,3414.4102,7912.222,99.0,99.0,99.0,73.2279,2.9821184,0,35023459.0,58.2712,83.545876,35.96,97.8
MAR,2017,1.7238358,3367.7695,8222.67,99.0,99.0,99.0,73.6079,2.94589,0,35446395.0,61.7622,84.475914,35.03,100.0
MAR,2018,1.7387096,3420.5603,8385.949,99.0,99.0,99.0,73.9456,2.9028888,0,35839760.0,64.8039,85.403465,34.15,98.1
MAR,2019,1.8984194,3394.4292,8540.804,99.0,99.0,99.0,74.2446,2.8657985,0,36210907.0,84.1204,86.32823,33.25,99.6
MOZ,2000,0.07291618,2006.0638,1196.0149,71.0,69.0,70.0,49.4762,0.93347496,1,18129652.0,0.109593,10.736809,82.22,6.1
MOZ,2001,0.08382869,2010.5706,1219.381,74.0,72.0,73.0,50.2593,0.8958891,1,18537735.0,0.160032,11.689138,81.52,5.7
MOZ,2002,0.08107551,2079.9355,1199.7332,77.0,76.0,76.0,50.8793,0.8992061,1,18958338.0,0.259613,12.670603,80.95,8.4
MOZ,2003,0.09568231,2143.8374,1155.7037,80.0,67.0,85.0,51.3831,0.90789366,1,19392477.0,0.419539,13.65972,80.47,8.1
MOZ,2004,0.093948774,2121.131,1125.8322,79.0,69.0,83.0,51.8551,0.9780516,1,19840312.0,0.679448,14.656792,79.98,10.7
MOZ,2005,0.08715759,2108.8044,1107.5338,78.0,71.0,80.0,52.3225,0.7019001,1,20304577.0,0.854357,15.661495,79.51,11.8
MOZ,2006,0.09215442,2192.234,1099.3418,76.0,73.0,78.0,52.7476,0.60399765,1,20787088.0,0.842954,16.674465,78.86,13.0
MOZ,2007,0.10282695,2169.4373,1067.9664,75.0,75.0,75.0,53.2554,0.6347457,1,21287638.0,0.91,17.694735,78.26,12.4
MOZ,2008,0.09990597,2257.6218,1031.3622,77.0,74.0,75.0,53.7989,0.64788777,1,21819037.0,1.56,18.817574,77.65,13.6
MOZ,2009,0.10892431,2258.714,991.74524,80.0,74.0,74.0,54.3999,0.6874065,1,22391751.0,2.68,19.960306,77.05,15.0
MOZ,2010,0.114683606,2364.3608,956.53046,82.0,73.0,74.0,55.0397,0.86918026,1,22999234.0,4.17,21.115784,76.39,18.9
MOZ,2011,0.13136378,2381.9294,925.0,82.0,76.0,77.0,55.7334,0.8131124,1,23649045.0,4.6,22.283361,75.63,20.2
MOZ,2012,0.12539078,2291.44,964.58234,83.0,79.0,80.0,56.4604,0.8335312,1,24337849.0,5.0,23.46306,74.85,21.2
MOZ,2013,0.14285164,2200.9497,1003.7287,83.0,81.0,82.0,57.1889,0.9180799,1,25051613.0,5.5,24.654894,74.02,22.4
MOZ,2014,0.31480834,2039.8099,1049.1935,83.0,84.0,85.0,57.965,0.9664582,1,25788473.0,6.0,25.85888,73.12,24.8
MOZ,2015,0.25352782,1922.6896,1090.3977,83.0,84.0,85.0,58.711,0.82691,1,26547576.0,6.5,27.075039,72.12,24.0
MOZ,2016,0.31267935,1834.0895,1102.8173,83.0,84.0,85.0,59.455,0.9194132,1,27337107.0,7.0,28.303381,71.56,26.2
MOZ,2017,0.24516313,1949.2395,1114.3684,83.0,84.0,85.0,60.1484,0.9845709,1,28166397.0,7.79633,29.543547,71.06,24.3
MOZ,2018,0.24157281,2082.2195,1122.5856,83.0,84.0,85.0,60.7904,1.3086072,1,29018647.0,10.9,30.795918,70.59,31.1
MOZ,2019,0.2374965,2108.4202,1118.6304,83.0,84.0,85.0,61.3059,1.3880799,1,29884378.0,12.4793,32.061665,70.22,29.7
MMR,2001,0.1934779,2090.5217,1996.3737,73.0,77.0,73.0,60.6398,1.9478583,0,45771140.0,0.000289277,64.01388,60.49,43.0
MMR,2002,0.2017636,2133.1355,2175.8835,77.0,84.0,79.0,60.9245,1.4818714,0,46232656.0,0.000426494,64.56597,59.34,47.0
MMR,2003,0.21422155,2185.2588,2410.5698,80.0,86.0,78.0,61.196,2.0708148,0,46667191.0,0.0240641,65.116356,57.83,45.1
MMR,2004,0.26696014,2217.7837,2664.9412,86.0,92.0,82.0,61.4425,1.9200696,0,47068779.0,0.0243374,65.66502,56.85,46.2
MMR,2005,0.24342664,2260.55,2947.0989,84.0,86.0,73.0,61.7204,1.6696539,0,47438362.0,0.0652389,66.21195,56.1,47.3
MMR,2012,0.23728523,2688.9,4091.202,84.0,87.0,84.0,64.2511,4.124804,1,49837451.0,1.4,69.80753,52.6,55.3
MMR,2013,0.25296757,2704.65,4371.003,86.0,76.0,75.0,64.617,4.116335,1,50262658.0,1.8,70.29231,52.4,56.5
MMR,2014,0.31272367,2748.7498,4684.643,88.0,88.0,88.0,64.9941,3.7895343,1,50681635.0,7.4,70.77459,52.2,52.0
MMR,2015,0.42826813,2775.75,4984.669,84.0,89.0,89.0,65.2877,4.3013606,1,51089060.0,10.9,71.25587,51.69,60.5
MMR,2016,0.41059896,2794.16,5252.832,91.0,89.0,90.0,65.6399,4.0892973,1,51495701.0,16.0,71.73594,51.2,55.6
MMR,2017,0.45540875,2808.3103,5503.632,83.0,89.0,89.0,65.9086,3.641949,1,51894939.0,23.6211,72.21442,50.62,69.8
MMR,2018,0.65076286,2798.85,5803.431,93.0,91.0,91.0,66.2322,2.3597906,1,52272250.0,29.379,72.69105,48.17,66.1
MMR,2019,0.63861066,2795.3196,6140.885,84.0,90.0,90.0,66.4567,2.18974,1,52640718.0,36.5405,73.16531,48.85,68.3
NAM,2000,0.9448855,2343.9958,5971.815,69.0,80.0,79.0,52.9462,2.7067327,2,1818650.0,1.64474,27.148844,31.28,36.5
NAM,2001,1.2015644,2363.5022,5888.432,58.0,79.0,78.0,51.9803,3.008741,2,1857059.0,2.41698,27.59984,31.14,36.0
NAM,2002,1.0429932,2294.7222,6069.3203,68.0,78.0,77.0,51.9882,2.6178453,2,1889976.0,2.6337,28.19683,30.79,36.9
NAM,2003,1.0910966,2321.4492,6082.4263,70.0,82.0,79.0,51.9178,2.624913,2,1917469.0,3.35984,28.812288,30.41,37.8
NAM,2004,1.1527311,2339.1353,6712.772,70.0,81.0,81.0,52.1755,2.5275898,2,1942087.0,3.80472,29.417826,29.97,38.7
NAM,2005,1.2874242,2311.9114,6807.5757,73.0,86.0,86.0,52.557,2.6452053,2,1966581.0,4.01005,30.010952,29.74,39.6
NAM,2006,1.2673873,2298.415,7208.6885,63.0,74.0,86.0,53.1826,2.5012493,2,1991890.0,4.39887,30.592669,29.29,40.5
NAM,2007,1.1525968,2286.556,7509.527,69.0,81.0,86.0,54.026,2.6104245,2,2018607.0,4.83561,31.161837,28.92,43.7
NAM,2008,1.3961102,2186.2192,7618.031,73.0,83.0,83.0,54.7401,3.1372614,2,2047059.0,5.329,31.718586,28.68,42.4
NAM,2009,1.2804775,2127.1138,7548.129,76.0,83.0,83.0,55.3474,3.374364,2,2077400.0,6.5,32.260303,28.52,44.1
NAM,2010,1.321587,2260.7947,7905.541,75.0,83.0,83.0,56.0935,3.514744,2,2109815.0,11.6,32.789116,28.11,44.4
NAM,2011,1.2978189,2292.9583,8203.0,74.0,85.0,82.0,56.6467,3.5745888,2,2146331.0,12.0,33.30289,27.73,42.3
NAM,2012,1.4553826,2401.5535,8482.415,76.0,84.0,84.0,57.7335,3.1665425,2,2194656.0,12.9414,33.811874,27.37,46.4
NAM,2013,1.3335127,2442.6453,8788.875,82.0,89.0,89.0,58.4675,3.2064161,2,2252505.0,13.9,34.305325,31.39,47.4
NAM,2014,1.3403752,2427.4668,9134.8545,83.0,88.0,88.0,59.3113,4.325867,2,2312143.0,14.84,34.783047,29.32,48.4
NAM,2015,1.4293277,2465.4448,9333.583,85.0,92.0,92.0,60.0083,4.5280004,2,2374305.0,25.6879,35.24387,24.48,51.6
NAM,2016,1.4685864,2442.361,9152.549,75.0,84.0,85.0,60.8098,3.971045,2,2439219.0,31.0333,35.682186,20.07,49.7
NAM,2017,1.4319179,2450.726,8882.617,80.0,83.0,88.0,61.661,3.5223887,2,2506854.0,36.8374,36.09711,21.35,52.5
NAM,2018,1.4103903,2427.623,8805.334,82.0,84.0,89.0,62.5787,3.3326924,2,2577327.0,42.8,36.489105,22.59,52.3
NAM,2019,1.4073112,2477.6118,8567.793,80.0,84.0,87.0,63.5463,3.2974262,2,2650499.0,49.8,36.912308,21.85,53.3
NPL,2000,0.12374187,2131.7202,1676.7456,71.0,74.0,74.0,62.6424,0.78398985,1,24546509.0,0.204652,14.894876,75.25,29.9
NPL,2001,0.12971939,2158.1477,1738.3142,71.0,73.0,72.0,63.2881,0.96076715,1,24946755.0,0.240015,17.395962,74.59,24.6
NPL,2002,0.102506384,2168.6904,1709.7787,71.0,72.0,72.0,63.5071,1.2663307,0,25328989.0,0.312956,19.88881,74.19,36.4
NPL,2003,0.10940126,2233.129,1747.7766,75.0,76.0,78.0,64.2291,1.3928205,0,25688762.0,0.382811,22.428947,73.61,39.6
NPL,2004,0.09925989,2274.1138,1802.1438,73.0,80.0,80.0,64.7439,1.5686812,0,26016652.0,0.449844,25.016043,73.08,37.2
NPL,2005,0.11352463,2312.9531,1836.3057,74.0,78.0,75.0,65.2755,1.6875321,0,26309462.0,0.826551,27.649755,72.64,46.1
NPL,2006,0.092468634,2294.6233,1884.1871,85.0,91.0,89.0,65.8907,1.5300326,0,26565430.0,1.14139,30.329739,72.21,51.2
NPL,2007,0.09594943,2352.9707,1927.3865,81.0,82.0,82.0,66.1686,1.3535817,0,26788498.0,1.41,33.05579,71.78,52.6
NPL,2008,0.12431684,2421.6348,2021.154,79.0,82.0,82.0,66.4425,1.399574,1,26990036.0,1.73,35.82737,71.13,56.0
NPL,2009,0.15184647,2474.4563,2085.2437,90.0,98.0,95.0,66.6004,1.4393549,2,27173035.0,1.97,38.64412,70.61,59.3
NPL,2010,0.17657728,2512.9995,2152.2747,86.0,94.0,93.0,66.7724,1.3678161,2,27341955.0,7.93,41.505657,70.04,68.6
NPL,2011,0.18994576,2547.6592,2189.0,88.0,92.0,92.0,67.1234,1.3506728,2,27464499.0,9.0,44.411713,69.54,67.3
NPL,2012,0.19866605,2598.8904,2258.0,86.0,90.0,90.0,67.3637,1.2437022,1,27534916.0,11.1493,47.36227,68.86,75.2
