Code,Year,Daily calorie supply per person
BEL,2009,3713.7751
BEL,2010,3706.5137
BEL,2011,3704.622
BEL,2012,3698.1292
BEL,2013,3717.991
BEL,2014,3795.3325
BEL,2015,3807.8892
BEL,2016,3775.5278
BEL,2017,3795.169
BEL,2018,3807.8074
BEL,2019,3855.3591
BEL,2020,3865.7727
BEL,2021,3911.819
BEL,2022,3918.0022
BEL,2023,3921.3096
,1961,2923
,1962,2908
,1963,3007
,1964,3061
,1965,2966
,1966,3067
,1967,3088
,1968,3032
,1969,3156
,1970,3068
,1971,3193
,1972,3103
,1973,3233
,1974,3217
,1975,3165
,1976,3163
,1977,3159
,1978,3148
,1979,3139
,1980,3273
,1981,3270
,1982,3383
,1983,3371
,1984,3452
,1985,3403
,1986,3441
,1987,3413
,1988,3552
,1989,3473
,1990,3513
,1991,3560
,1992,3649
,1993,3598
,1994,3571
,1995,3554
,1996,3591
,1997,3665
,1998,3654
,1999,3670
BLZ,1961,2153.6958
BLZ,1962,2249.8022
BLZ,1963,2303.6013
BLZ,1964,2297.8086
BLZ,1965,2302.4768
BLZ,1966,2278.6611
BLZ,1967,2321.1042
BLZ,1968,2281.9639
BLZ,1969,2263.028
BLZ,1970,2302.6685
BLZ,1971,2345.9126
BLZ,1972,2360.981
BLZ,1973,2360.459
BLZ,1974,2431.9812
BLZ,1975,2461.0554
BLZ,1976,2427.8643
BLZ,1977,2456.6533
BLZ,1978,2524.0664
BLZ,1979,2538.5234
BLZ,1980,2632.4033
BLZ,1981,2650.6365
BLZ,1982,2602.1
BLZ,1983,2491.0498
BLZ,1984,2498.0632
BLZ,1985,2491.942
BLZ,1986,2483.529
BLZ,1987,2581.3281
BLZ,1988,2558.3835
BLZ,1989,2491.7766
BLZ,1990,2550.6145
BLZ,1991,2574.1543
BLZ,1992,2763.7634
BLZ,1993,2732.5618
BLZ,1994,2687.5706
BLZ,1995,2730.3945
BLZ,1996,2668.131
BLZ,1997,2666.6177
BLZ,1998,2648.8103
BLZ,1999,2627.925
BLZ,2000,2667.8074
BLZ,2001,2719.3398
BLZ,2002,2734.3909
BLZ,2003,2744.3687
BLZ,2004,2707.595
BLZ,2005,2739.9614
BLZ,2006,2713.546
BLZ,2007,2697.5757
BLZ,2008,2626.3367
BLZ,2009,2660.3086
BLZ,2010,2778.558
BLZ,2011,2742.0698
BLZ,2012,2768.429
BLZ,2013,2747.8298
BLZ,2014,2701.2915
BLZ,2015,2730.9055
BLZ,2016,2740.6824
BLZ,2017,2777.7485
BLZ,2018,2783.7754
BLZ,2019,2834.4077
BLZ,2020,2868.8137
BLZ,2021,2834.394
BLZ,2022,2837.3826
BLZ,2023,2831.7961
BEN,1961,1672.76
BEN,1962,1689.3806
BEN,1963,1632.4441
BEN,1964,1596.1635
BEN,1965,1729.2584
BEN,1966,1718.5403
BEN,1967,1743.6787
BEN,1968,1839.2075
BEN,1969,1776.6272
BEN,1970,1719.1488
BEN,1971,1791.8646
BEN,1972,1702.572
BEN,1973,1777.8195
BEN,1974,1657.5573
BEN,1975,1511.5049
BEN,1976,1798.8951
BEN,1977,1742.9012
BEN,1978,1781.2511
BEN,1979,1876.5359
BEN,1980,1775.9979
BEN,1981,1734.8171
BEN,1982,1759.997
BEN,1983,1650.5261
BEN,1984,1868.4546
BEN,1985,1857.2522
BEN,1986,1874.955
BEN,1987,1718.9653
BEN,1988,1817.4696
BEN,1989,1993.2596
BEN,1990,2020.6703
BEN,1991,2091.4944
BEN,1992,2050.55
BEN,1993,2048.3245
BEN,1994,2068.3757
BEN,1995,2117.8152
BEN,1996,2174.981
BEN,1997,2167.2354
BEN,1998,2155.8103
BEN,1999,2150.1572
BEN,2000,2160.2507
BEN,2001,2230.8647
BEN,2002,2319.5332
BEN,2003,2286.3125
BEN,2004,2389.7866
BEN,2005,2364.4465
BEN,2006,2379.7563
BEN,2007,2493.2786
BEN,2008,2451.2122
BEN,2009,2492.5955
BEN,2010,2507.65
BEN,2011,2529.6943
BEN,2012,2526.4663
BEN,2013,2529.775
BEN,2014,2556.327
BEN,2015,2537.119
BEN,2016,2543.4084
BEN,2017,2544.5386
BEN,2018,2539.0706
BEN,2019,2594.8896
BEN,2020,2635.7131
BEN,2021,2687.1914
BEN,2022,2703.3135
BMU,1961,2743.3882
BMU,1962,2719.7595
BMU,1963,2671.0903
BMU,1964,2731.3374
BMU,1965,2699.5198
BMU,1966,2720.57
BMU,1967,2676.895
BMU,1968,2788.4382
BMU,1969,2797.896
BMU,1970,2864.9011
BMU,1971,2796.2302
BMU,1972,2914.6238
BMU,1973,2817.9673
BMU,1974,2847.674
BMU,1975,2761.5715
BMU,1976,2889.897
BMU,1977,2778.5588
BMU,1978,2923.3315
BMU,1979,3020.8076
BMU,1980,3035.0325
BMU,1981,3076.7864
BMU,1982,3118.8818
BMU,1983,3155.6877
BMU,1984,3172.8062
BMU,1985,3242.923
BMU,1986,3189.0818
BMU,1987,3190.8323
BMU,1988,3006.4888
BMU,1989,3008.3816
BMU,1990,2901.8477
BMU,1991,2887.9272
BMU,1992,3103.2004
BMU,1993,3091.7837
BMU,1994,2901.9658
BMU,1995,2992.1746
BMU,1996,2971.7227
BMU,1997,2875.7683
BMU,1998,2833.2812
BMU,1999,2723.3162
BMU,2000,2712.6152
BMU,2001,2658.9753
BMU,2002,2617.779
BMU,2003,2553.6416
BMU,2004,2510.8667
BMU,2005,2572.0388
BMU,2006,2637.181
BMU,2007,2708.0754
BMU,2008,2772.7065
BMU,2009,2776.3538
BTN,2019,3234.7378
BTN,2020,3256.2773
BTN,2021,3237.6482
BTN,2022,3174.7751
BTN,2023,3106.6863
BOL,1961,1571.239
BOL,1962,1600.0812
BOL,1963,1647.3704
BOL,1964,1589.6678
BOL,1965,1671.1472
BOL,1966,1677.0182
BOL,1967,1728.5647
BOL,1968,1771.8636
BOL,1969,1752.9371
BOL,1970,1843.9008
BOL,1971,1892.4823
BOL,1972,1854.2632
BOL,1973,1778.0172
BOL,1974,1912.1614
BOL,1975,1977.7185
BOL,1976,1979.0594
BOL,1977,1932.2977
BOL,1978,1970.9553
BOL,1979,2000.4272
BOL,1980,1954.091
BOL,1981,1934.3688
BOL,1982,1875.0365
BOL,1983,1794.7677
BOL,1984,1873.7261
BOL,1985,1970.6099
BOL,1986,1859.2164
BOL,1987,1884.4943
BOL,1988,1856.4531
BOL,1989,1925.6627
BOL,1990,1846.635
BOL,1991,1930.2985
BOL,1992,1938.3651
BOL,1993,1931.2142
BOL,1994,1892.2441
BOL,1995,2041.9011
BOL,1996,1992.2018
BOL,1997,2007.4711
BOL,1998,1912.6531
BOL,1999,2003.8174
BOL,2000,2049.1453
BOL,2001,2063.0713
BOL,2002,2088.4539
BOL,2003,2109.1167
BOL,2004,2047.3685
BOL,2005,2104.7046
BOL,2006,2157.9377
BOL,2007,2162.7737
BOL,2008,2142.3274
BOL,2009,2128.0427
BOL,2010,2247.2087
BOL,2011,2266.2498
BOL,2012,2277.3591
BOL,2013,2287.5598
BOL,2014,2277.8503
BOL,2015,2338.5386
BOL,2016,2382.64
BOL,2017,2380.2498
BOL,2018,2413.26
BOL,2019,2441.0308
BOL,2020,2404.3699
BOL,2021,2387.6282
BOL,2022,2363.689
BOL,2023,2373.6697
BIH,1992,2298.1772
BIH,1993,2440.497
BIH,1994,2596.866
BIH,1995,2497.9663
BIH,1996,2588.022
BIH,1997,2719.1687
BIH,1998,2691.5583
BIH,1999,2667.0798
BIH,2000,2583.4753
BIH,2001,2694.3132
BIH,2002,2700.115
BIH,2003,2642.3845
BIH,2004,2901.4116
BIH,2005,2877.4465
BIH,2006,2876.2556
BIH,2007,2953.7441
BIH,2008,3038.8828
BIH,2009,3057.7332
BIH,2010,3097.802
BIH,2011,3111.371
BIH,2012,3110.461
BIH,2013,3157.0027
BIH,2014,3221.8093
BIH,2015,3293.019
BIH,2016,3327.733
BIH,2017,3304.246
BIH,2018,3337.731
BIH,2019,3356.3582
BIH,2020,3385.908
BIH,2021,3375.7578
BIH,2022,3441.7078
BIH,2023,3457.7778
BWA,1961,2009.8645
BWA,1962,1943.6715
BWA,1963,2011.3097
BWA,1964,2049.4736
BWA,1965,2079.4194
BWA,1966,2065.341
BWA,1967,2183.2107
BWA,1968,2287.5195
BWA,1969,2300.7556
BWA,1970,2388.894
BWA,1971,2529.0032
BWA,1972,2535.9565
BWA,1973,2339.962
BWA,1974,2164.552
BWA,1975,2225.47
BWA,1976,2173.2493
BWA,1977,2215.8652
BWA,1978,2038.9569
BWA,1979,2147.3872
BWA,1980,2091.8237
BWA,1981,2118.0945
BWA,1982,2136.1147
BWA,1983,2210.3909
BWA,1984,2331.837
BWA,1985,2288.7703
BWA,1986,2287.3774
BWA,1987,2299.1787
BWA,1988,2320.2168
BWA,1989,2233.965
BWA,1990,2348.8906
BWA,1991,2361.96
BWA,1992,2338.6277
BWA,1993,2192.6633
BWA,1994,2313.2195
BWA,1995,2310.8533
BWA,1996,2336.6458
BWA,1997,2282.4998
BWA,1998,2191.1997
BWA,1999,2224.0022
BWA,2000,2176.2458
BWA,2001,2242.9846
BWA,2002,2188.7183
BWA,2003,2181.1304
BWA,2004,2249.01
BWA,2005,2241.1492
BWA,2006,2174.6296
BWA,2007,2170.3066
BWA,2008,2166.11
BWA,2009,2156.282
BWA,2010,2457.22
BWA,2011,2464.7104
BWA,2012,2469.0737
BWA,2013,2475.1519
BWA,2014,2504.625
BWA,2015,2532.1133
BWA,2016,2545.1653
BWA,2017,2572.0913
BWA,2018,2534.46
BWA,2019,2577.098
BWA,2020,2642.0344
BWA,2021,2695.741
BWA,2022,2738.3245
BWA,2023,2713.858
BRA,1937,2150
BRA,1947,2340
BRA,1961,2220.3271
BRA,1962,2283.4585
BRA,1963,2256.565
BRA,1964,2321.9595
BRA,1965,2347.6199
BRA,1966,2344.7532
BRA,1967,2389.2556
BRA,1968,2474.2144
BRA,1969,2450.3687
BRA,1970,2422.2566
BRA,1971,2443.0947
BRA,1972,2412.9456
BRA,1973,2399.5989
BRA,1974,2493.2322
BRA,1975,2502.8867
BRA,1976,2532.591
BRA,1977,2567.117
BRA,1978,2607.572
BRA,1979,2715.4026
BRA,1980,2709.8542
BRA,1981,2612.4866
BRA,1982,2655.5325
BRA,1983,2610.3245
BRA,1984,2610.8042
BRA,1985,2642.7236
BRA,1986,2697.322
BRA,1987,2703.645
BRA,1988,2699.7114
BRA,1989,2746.7576
BRA,1990,2728.2024
BRA,1991,2784.8657
BRA,1992,2776.8
BRA,1993,2777.829
BRA,1994,2820.9724
BRA,1995,2814.711
BRA,1996,2843.2766
BRA,1997,2858.5095
BRA,1998,2858.268
BRA,1999,2871.0835
BRA,2000,2888.0552
BRA,2001,2902.938
BRA,2002,2941.602
BRA,2003,3086.1929
BRA,2004,3104.521
BRA,2005,3102.2305
BRA,2006,3120.5635
BRA,2007,3129.798
BRA,2008,3201.35
BRA,2009,3189.2578
BRA,2010,3302.99
BRA,2011,3348.85
BRA,2012,3300.03
BRA,2013,3311.13
BRA,2014,3354.31
BRA,2015,3299.99
BRA,2016,3280.27
BRA,2017,3296.8203
BRA,2018,3339.51
BRA,2019,3350.08
BRA,2020,3322.75
BRA,2021,3374.66
BRA,2022,3419.51
BRA,2023,3423.45
BRN,1961,1790.0983
BRN,1962,1830.9437
BRN,1963,1845.2323
BRN,1964,1845.5482
BRN,1965,1880.5658
BRN,1966,2046.9325
BRN,1967,2136.0918
BRN,1968,2010.6466
BRN,1969,2122.383
BRN,1970,2051.614
BRN,1971,2246.1086
BRN,1972,2181.973
BRN,1973,2071.6646
BRN,1974,2099.1426
BRN,1975,2133.6846
BRN,1976,2170.9255
BRN,1977,2164.6316
BRN,1978,2425.7012
BRN,1979,2438.68
BRN,1980,2651.5063
BRN,1981,2538.4187
BRN,1982,2605.726
BRN,1983,2713.3193
BRN,1984,2798.7036
BRN,1985,2955.9763
BRN,1986,2741.8127
BRN,1987,2693.2393
BRN,1988,2845.2607
BRN,1989,2903.3325
BRN,1990,2822.594
BRN,1991,2718.3745
BRN,1992,2853.577
BRN,1993,2831.5605
BRN,1994,2918.5105
BRN,1995,2872.9392
BRN,1996,2958.0498
BRN,1997,2866.9395
BRN,1998,2894.0134
BRN,1999,2858.1426
BRN,2000,2844.735
BRN,2001,2923.7024
BRN,2002,2977.707
BRN,2003,3039.0999
BRN,2004,3064.5837
BRN,2005,3051.2021
BRN,2006,3055.1594
BRN,2007,2994.5159
BRN,2008,2986.5115
BRN,2009,2959.8743
BGR,1961,3170.6782
BGR,1962,3213.2625
BGR,1963,3280.703
BGR,1964,3327.3784
BGR,1965,3411.9053
BGR,1966,3492.3132
BGR,1967,3457.4192
BGR,1968,3452.3213
BGR,1969,3475.358
BGR,1970,3448.696
BGR,1971,3527.3428
BGR,1972,3473.905
BGR,1973,3473.7163
BGR,1974,3455.088
BGR,1975,3501.5466
BGR,1976,3590.6423
BGR,1977,3495.159
BGR,1978,3567.9138
BGR,1979,3591.096
BGR,1980,3590.2117
BGR,1981,3658.3154
BGR,1982,3640.7402
BGR,1983,3614.2935
BGR,1984,3608.964
BGR,1985,3596.4595
BGR,1986,3654.3591
BGR,1987,3664.8037
BGR,1988,3672.5266
BGR,1989,3599.329
BGR,1990,3128.5156
BGR,1991,3058.2063
BGR,1992,3055.51
BGR,1993,2987.86
BGR,1994,2884.9727
BGR,1995,2896.147
BGR,1996,2735.578
BGR,1997,2670.431
BGR,1998,2815.5093
BGR,1999,2878.4775
BGR,2000,2813.1692
BGR,2001,2818.3247
BGR,2002,2781.8457
BGR,2003,2757.9167
BGR,2004,2762.42
BGR,2005,2718.737
BGR,2006,2752.7556
BGR,2007,2725.389
BGR,2008,2770.338
BGR,2009,2769.373
BGR,2010,2775.0522
BGR,2011,2786.9688
BGR,2012,2794.0662
BGR,2013,2856.8481
BGR,2014,2878.14
BGR,2015,2779.092
BGR,2016,2845.9075
BGR,2017,2855.2693
BGR,2018,2909.192
BGR,2019,2902.7517
BGR,2020,2916.5073
BGR,2021,2983.5435
BGR,2022,3003.439
BGR,2023,2999.598
BFA,1961,1338.794
BFA,1962,1318.7218
BFA,1963,1461.997
BFA,1964,1563.5737
BFA,1965,1577.7579
BFA,1966,1565.379
BFA,1967,1591.9612
BFA,1968,1606.5399
BFA,1969,1608.312
BFA,1970,1550.0488
BFA,1971,1527.0017
BFA,1972,1463.4625
BFA,1973,1438.384
BFA,1974,1465.663
BFA,1975,1508.8202
BFA,1976,1566.3428
BFA,1977,1393.5237
BFA,1978,1565.6199
BFA,1979,1653.228
BFA,1980,1535.8845
BFA,1981,1473.251
BFA,1982,1628.5471
BFA,1983,1544.7806
BFA,1984,1497.0414
BFA,1985,1669.2616
BFA,1986,1968.0889
BFA,1987,1949.0696
BFA,1988,1944.8572
BFA,1989,2006.2239
BFA,1990,2112.4795
BFA,1991,2151.085
BFA,1992,2212.9094
BFA,1993,2238.0889
BFA,1994,2272.9639
BFA,1995,2270.2378
BFA,1996,2275.92
BFA,1997,2254.0986
BFA,1998,2229.572
BFA,1999,2283.705
BFA,2000,2256.2773
BFA,2001,2265.8057
BFA,2002,2337.8188
BFA,2003,2411.3247
BFA,2004,2418.435
BFA,2005,2372.817
BFA,2006,2460.7766
BFA,2007,2446.1086
BFA,2008,2486.553
BFA,2009,2535.6802
BFA,2010,2595.2896
BFA,2011,2572.9204
BFA,2012,2632.5908
BFA,2013,2652.3098
BFA,2014,2639.1892
BFA,2015,2645.4502
BFA,2016,2636.4106
BFA,2017,2610.0095
BFA,2018,2648.69
BFA,2019,2628.0793
BFA,2020,2683.5798
BFA,2021,2664.249
BFA,2022,2758.8303
BFA,2023,2790.8801
BDI,2010,1463.4097
BDI,2011,1403.5532
BDI,2012,1401.0671
BDI,2013,1441.214
BDI,2014,1549.6427
BDI,2015,1647.2743
BDI,2016,1695.8793
BDI,2017,1683.0094
BDI,2018,1731.8253
BDI,2019,1724.6868
BDI,2020,1714.5459
BDI,2021,1715.1482
BDI,2022,1697.9843
KHM,1947,1560
KHM,1961,2015.6093
KHM,1962,1990.8862
KHM,1963,2063.907
KHM,1964,2037.6431
KHM,1965,2052.6892
KHM,1966,2065.9941
KHM,1967,2085.173
KHM,1968,2118.8826
KHM,1969,2107.4768
KHM,1970,2208.3933
KHM,1971,2240.2854
KHM,1972,2215.4011
KHM,1973,2151.724
KHM,1974,2121.7605
KHM,1975,1832.3496
KHM,1976,1839.8875
KHM,1977,1956.0375
KHM,1978,2112.4656
KHM,1979,2151.7825
KHM,1980,2166.9214
KHM,1981,2272.5571
KHM,1982,2314.1477
KHM,1983,2405.563
KHM,1984,2379.8752
KHM,1985,2309.765
KHM,1986,2276.5105
KHM,1987,2401.35
KHM,1988,2426.3555
KHM,1989,2336.8389
KHM,1990,2380.0747
KHM,1991,2450.989
KHM,1992,2440.9597
KHM,1993,2369.44
KHM,1994,2300.679
KHM,1995,2190.6694
KHM,1996,1951.9922
KHM,1997,1866.3423
KHM,1998,1915.8152
KHM,1999,2000.8522
KHM,2000,2074.3809
KHM,2001,2140.1736
KHM,2002,2238.2434
KHM,2003,2240.7344
KHM,2004,2258.5557
KHM,2005,2312.5935
KHM,2006,2362.355
KHM,2007,2371.6497
KHM,2008,2383.7673
KHM,2009,2394.5144
KHM,2010,2520.72
KHM,2011,2610.4888
KHM,2012,2601.93
KHM,2013,2590.54
KHM,2014,2603.4897
KHM,2015,2641.8994
KHM,2016,2651.1594
KHM,2017,2673.8494
KHM,2018,2672.7695
KHM,2019,2716.5493
KHM,2020,2721.3079
KHM,2021,2694.3103
KHM,2022,2623.59
KHM,2023,2642.9094
CMR,1961,2103.5664
CMR,1962,2116.627
CMR,1963,2162.2007
CMR,1964,2168.7405
CMR,1965,2057.3396
CMR,1966,2135.289
CMR,1967,2141.5432
CMR,1968,2209.814
CMR,1969,2261.4575
CMR,1970,2273.8687
CMR,1971,2327.7273
CMR,1972,2367.5637
CMR,1973,2347.1265
CMR,1974,2465.1326
CMR,1975,2442.1863
CMR,1976,2392.831
CMR,1977,2382.9343
CMR,1978,2357.8743
CMR,1979,2392.8228
CMR,1980,2358.8608
CMR,1981,2274.061
CMR,1982,2278.7139
CMR,1983,2257.3594
CMR,1984,2185.3076
CMR,1985,2223.6504
CMR,1986,2297.552
CMR,1987,2155.1792
CMR,1988,2112.261
CMR,1989,2161.7788
CMR,1990,2166.498
CMR,1991,2146.743
CMR,1992,2252.1443
CMR,1993,2154.478
CMR,1994,2166.684
CMR,1995,2184.6768
CMR,1996,2169.734
CMR,1997,2239.15
CMR,1998,2242.992
CMR,1999,2264.3271
CMR,2000,2260.0737
CMR,2001,2308.9407
CMR,2002,2352.068
CMR,2003,2379.836
CMR,2004,2389.9392
CMR,2005,2454.9285
CMR,2006,2496.39
CMR,2007,2516.0833
CMR,2008,2580.4478
CMR,2009,2621.075
CMR,2010,2803.601
CMR,2011,2821.9185
CMR,2012,2855.07
CMR,2013,2865.8003
CMR,2014,2805.1794
CMR,2015,2806.529
CMR,2016,2803.3096
CMR,2017,2778.999
CMR,2018,2810.3804
CMR,2019,2865.1106
CMR,2020,2843.3894
CMR,2021,2867.0996
CMR,2022,2936.36
CMR,2023,2900.97
CAN,1947,3161
CAN,1948,3141
CAN,1961,2811.9062
CAN,1962,2849.782
CAN,1963,2905.0752
CAN,1964,2798.3748
CAN,1965,2924.5173
CAN,1966,2912.432
CAN,1967,2944.4211
CAN,1968,2931.9756
CAN,1969,2990.5786
CAN,1970,2957.1692
CAN,1971,2910.3462
CAN,1972,2922.6062
CAN,1973,2961.282
CAN,1974,2973.3374
CAN,1975,2878.385
CAN,1976,3028.3145
CAN,1977,3004.5635
CAN,1978,2935.3774
CAN,1979,2929.912
CAN,1980,2947.261
CAN,1981,2893.5383
CAN,1982,2946.0227
CAN,1983,2899.4072
CAN,1984,2978.0322
CAN,1985,3032.09
CAN,1986,3081.9927
CAN,1987,3138.537
CAN,1988,3013.4395
CAN,1989,3032.7717
CAN,1990,3008.702
CAN,1991,3025.994
CAN,1992,3075.6106
CAN,1993,3105.255
CAN,1994,3191.783
CAN,1995,3190.126
CAN,1996,3232.2031
CAN,1997,3365.356
CAN,1998,3437.4487
CAN,1999,3478.022
CAN,2000,3483.8916
CAN,2001,3475.5864
CAN,2002,3468.11
CAN,2003,3490.9841
CAN,2004,3501.0105
CAN,2005,3454.9502
CAN,2006,3454.3047
CAN,2007,3471.8254
CAN,2008,3456.8074
CAN,2009,3432.5386
CAN,2010,3537.7397
CAN,2011,3572.99
CAN,2012,3555.9807
CAN,2013,3531.251
CAN,2014,3500.2498
CAN,2015,3504.8894
CAN,2016,3573.2395
CAN,2017,3569.6802
CAN,2018,3575.5806
CAN,2019,3557.9595
CAN,2020,3616.9995
CAN,2021,3583.96
CAN,2022,3581.8604
CAN,2023,3590.0403
CPV,1961,1661.5868
CPV,1962,1549.4344
CPV,1963,1460.5381
CPV,1964,1582.4181
CPV,1965,1618.8151
CPV,1966,1566.487
CPV,1967,1584.7733
CPV,1968,1508.972
CPV,1969,1597.9001
CPV,1970,1587.558
CPV,1971,1605.1854
CPV,1972,1723.1932
CPV,1973,1739.151
CPV,1974,1718.7205
CPV,1975,1755.5885
CPV,1976,1695.1613
CPV,1977,1672.66
CPV,1978,2008.4893
CPV,1979,2026.6616
CPV,1980,1959.7167
CPV,1981,2096.4622
CPV,1982,1965.8641
CPV,1983,2204.329
CPV,1984,2257.3728
CPV,1985,2121.0986
CPV,1986,2271.6558
CPV,1987,2459.1892
CPV,1988,2506.912
CPV,1989,2323.4734
CPV,1990,2220.1755
CPV,1991,2123.8523
CPV,1992,2355.1035
CPV,1993,2305.244
CPV,1994,2314.921
CPV,1995,2199.617
CPV,1996,2219.943
CPV,1997,2260.9316
CPV,1998,2265.6638
CPV,1999,2262.6846
CPV,2000,2299.0415
CPV,2001,2318.1968
CPV,2002,2283.9146
CPV,2003,2381.445
CPV,2004,2494.7004
CPV,2005,2485.206
CPV,2006,2468.3042
CPV,2007,2510.7336
CPV,2008,2457.107
CPV,2009,2456.1748
CPV,2010,2613.1533
CPV,2011,2521.0254
CPV,2012,2554.8901
CPV,2013,2601.2048
CPV,2014,2554.8003
CPV,2015,2598.884
CPV,2016,2637.929
CPV,2017,2710.0027
CPV,2018,2746.477
CPV,2019,2783.3833
CPV,2020,2844.0535
CPV,2021,2821.543
CPV,2022,2773.0667
CPV,2023,2793.5835
,1961,1992
,1962,2069
,1963,2150
,1964,2128
,1965,2137
,1966,2113
,1967,2142
,1968,2188
,1969,2229
,1970,2285
,1971,2368
,1972,2344
,1973,2339
,1974,2440
,1975,2369
,1976,2425
,1977,2412
,1978,2453
,1979,2416
,1980,2517
,1981,2523
,1982,2533
,1983,2554
,1984,2576
,1985,2584
,1986,2569
,1987,2533
,1988,2456
,1989,2460
,1990,2390
,1991,2336
,1992,2245
,1993,2201
,1994,2218
,1995,2220
,1996,2256
,1997,2295
,1998,2341
,1999,2437
,2000,2503
,2001,2515
,2002,2545
,2003,2526
,2004,2579
,2005,2575
,2006,2601
,2007,2614
,2008,2564
,2009,2620
,2010,2710.91
,2011,2743.35
,2012,2748.58
,2013,2762.54
,2014,2805.58
,2015,2815
,2016,2854.97
,2017,2870.64
,2018,2867.65
,2019,2863.23
,2020,2791.93
,2021,2757.53
,2022,2683.5
,2023,2639.72
CAF,1961,1988.6185
CAF,1962,1952.2777
CAF,1963,1890.287
CAF,1964,1858.2145
CAF,1965,2015.3063
CAF,1966,1825.0684
CAF,1967,1943.9531
CAF,1968,1938.7148
CAF,1969,1979.3508
CAF,1970,2040.4451
CAF,1971,2041.3971
CAF,1972,2053.537
CAF,1973,2111.0276
CAF,1974,2202.0908
CAF,1975,2071.1094
CAF,1976,2101.8894
CAF,1977,2130.391
CAF,1978,2114.0159
CAF,1979,2159.3762
CAF,1980,2143.5874
CAF,1981,2189.4897
CAF,1982,2151.018
CAF,1983,2062.652
CAF,1984,1912.5643
CAF,1985,1856.6152
CAF,1986,1938.9309
CAF,1987,1918.2812
CAF,1988,1922.7445
CAF,1989,1941.302
CAF,1990,1931.2382
CAF,1991,1922.8434
CAF,1992,1899.1218
CAF,1993,1857.4789
CAF,1994,1847.1335
CAF,1995,1840.5143
CAF,1996,1848.5593
CAF,1997,1858.1136
CAF,1998,1915.3612
CAF,1999,1847.4833
CAF,2000,1881.9102
CAF,2001,1878.6978
CAF,2002,1876.8806
CAF,2003,1835.1477
CAF,2004,1847.2416
CAF,2005,1871.1434
CAF,2006,1868.8235
CAF,2007,1923.3832
CAF,2008,1958.023
CAF,2009,2014.7651
CAF,2010,2371.8838
CAF,2011,2350.6152
CAF,2012,2351.5046
CAF,2013,2230.061
CAF,2014,2264.1138
CAF,2015,2301.7598
CAF,2016,2348.7126
CAF,2017,2353.8564
CAF,2018,2375.2043
CAF,2019,2399.526
CAF,2020,2409.3303
CAF,2021,2398.098
CAF,2022,2418.7656
,1961,2180
,1962,2174
,1963,2194
,1964,2241
,1965,2261
,1966,2297
,1967,2337
,1968,2370
,1969,2390
,1970,2409
,1971,2409
,1972,2433
,1973,2476
,1974,2496
,1975,2572
,1976,2546
,1977,2590
,1978,2644
,1979,2675
,1980,2798
,1981,2928
,1982,2903
,1983,2880
,1984,2831
,1985,2890
,1986,2868
,1987,2781
,1988,2833
,1989,2799
,1990,2796
,1991,2812
,1992,2821
,1993,2834
,1994,2837
,1995,2804
,1996,2820
,1997,2791
,1998,2806
,1999,2809
,2000,2856
,2001,2912
,2002,2938
,2003,2940
,2004,2932
,2005,2913
,2006,2930
,2007,2953
,2008,2933
,2009,2913
,2010,2994.27
,2011,2981.13
,2012,2986.42
,2013,2980.29
,2014,3003.88
,2015,3019.37
,2016,3052.55
,2017,3068.38
,2018,3076.75
,2019,3110.52
,2020,3114.31
,2021,3134.08
,2022,3136.28
,2023,3169.41
,1992,2701
,1993,2676
,1994,2663
,1995,2612
,1996,2582
,1997,2568
,1998,2504
,1999,2482
,2000,2461
,2001,2451
,2002,2468
,2003,2524
,2004,2559
,2005,2623
,2006,2664
,2007,2705
,2008,2717
,2009,2718
,2010,2779.69
,2011,2845.27
,2012,2884.24
,2013,2913.23
,2014,2956.25
,2015,2969.88
,2016,2984.45
,2017,2990.78
,2018,3034.16
,2019,3041.59
,2020,3044.21
,2021,3048.32
,2022,3088.59
,2023,3090.6
TCD,1961,2220.0432
TCD,1962,2332.9475
TCD,1963,2320.2703
TCD,1964,2285.1511
TCD,1965,2253.963
TCD,1966,2218.0164
TCD,1967,2210.353
TCD,1968,2177.9568
TCD,1969,2138.409
TCD,1970,2066.0483
TCD,1971,1980.3192
TCD,1972,1838.7749
TCD,1973,1731.9225
TCD,1974,1751.1401
TCD,1975,1689.6707
TCD,1976,1646.1135
TCD,1977,1653.2119
TCD,1978,1630.6553
TCD,1979,1634.7965
TCD,1980,1635.1084
TCD,1981,1647.1627
TCD,1982,1601.3646
TCD,1983,1538.4955
TCD,1984,1527.2136
TCD,1985,1763.5198
TCD,1986,1620.5045
TCD,1987,1562.9492
TCD,1988,1736.4366
TCD,1989,1652.3541
TCD,1990,1639.5055
TCD,1991,1781.8169
TCD,1992,1780.89
TCD,1993,1630.2827
TCD,1994,1970.99
TCD,1995,1770.3384
TCD,1996,1767.4563
TCD,1997,1845.714
TCD,1998,1981.8746
TCD,1999,1935.8541
TCD,2000,1898.7162
TCD,2001,1976.0265
TCD,2002,1934.2806
TCD,2003,1986.2776
TCD,2004,1973.9132
TCD,2005,1972.1428
TCD,2006,1956.0079
TCD,2007,1957.055
TCD,2008,1948.3491
TCD,2009,1932.1732
TCD,2010,2255.3809
TCD,2011,2249.7163
TCD,2012,2303.7322
TCD,2013,2295.9163
TCD,2014,2238.468
TCD,2015,2206.809
TCD,2016,2258.6145
