Code,Year,Political regime
SRB,1910,0
SRB,1911,0
SRB,1912,0
SRB,1913,0
SRB,1914,0
SRB,1915,0
SRB,1916,0
SRB,1917,0
SRB,1918,0
SRB,1919,0
SRB,1920,0
SRB,1921,0
SRB,1922,0
SRB,1923,0
SRB,1924,0
SRB,1925,0
SRB,1926,0
SRB,1927,0
SRB,1928,0
SRB,1929,0
SRB,1930,0
SRB,1931,0
SRB,1935,0
SRB,1936,0
SRB,1937,0
SRB,1938,0
SRB,1939,0
SRB,1940,0
SRB,1941,0
SRB,1942,0
SRB,1943,0
SRB,1944,0
SRB,1945,0
SRB,1946,0
SRB,1947,0
SRB,1948,0
SRB,1949,0
SRB,1950,0
SRB,1951,0
SRB,1952,0
SRB,1953,0
SRB,1954,0
SRB,1955,0
SRB,1956,0
SRB,1957,0
SRB,1958,0
SRB,1959,0
SRB,1960,0
SRB,1961,0
SRB,1962,0
SRB,1963,0
SRB,1964,0
SRB,1965,0
SRB,1966,0
SRB,1967,0
SRB,1968,0
SRB,1969,0
SRB,1970,0
SRB,1971,0
SRB,1972,0
SRB,1973,0
SRB,1974,0
SRB,1975,0
SRB,1976,0
SRB,1977,0
SRB,1978,0
SRB,1979,0
SRB,1980,0
SRB,1981,0
SRB,1982,0
SRB,1983,0
SRB,1984,0
SRB,1985,0
SRB,1986,0
SRB,1987,0
SRB,1988,0
SRB,1989,0
SRB,1990,0
SRB,1991,0
SRB,1992,1
SRB,1993,1
SRB,1994,1
SRB,1995,1
SRB,1996,1
SRB,1997,1
SRB,1998,1
SRB,1999,1
SRB,2000,1
SRB,2001,2
SRB,2002,2
SRB,2003,2
SRB,2004,2
SRB,2005,2
SRB,2006,2
SRB,2007,3
SRB,2008,3
SRB,2009,3
SRB,2010,3
SRB,2011,3
SRB,2012,3
SRB,2013,2
SRB,2014,1
SRB,2015,1
SRB,2016,1
SRB,2017,1
SRB,2018,1
SRB,2019,1
SRB,2020,1
SRB,2021,1
SRB,2022,1
SRB,2023,1
SRB,2024,1
SRB,2025,1
SYC,1903,0
SYC,1904,0
SYC,1905,0
SYC,1906,0
SYC,1907,0
SYC,1908,0
SYC,1909,0
SYC,1910,0
SYC,1911,0
SYC,1912,0
SYC,1913,0
SYC,1914,0
SYC,1915,0
SYC,1916,0
SYC,1917,0
SYC,1918,0
SYC,1919,0
SYC,1920,0
SYC,1921,0
SYC,1922,0
SYC,1923,0
SYC,1924,0
SYC,1925,0
SYC,1926,0
SYC,1927,0
SYC,1928,0
SYC,1929,0
SYC,1930,0
SYC,1931,0
SYC,1932,0
SYC,1933,0
SYC,1934,0
SYC,1935,0
SYC,1936,0
SYC,1937,0
SYC,1938,0
SYC,1939,0
SYC,1940,0
SYC,1941,0
SYC,1942,0
SYC,1943,0
SYC,1944,0
SYC,1945,0
SYC,1946,0
SYC,1947,0
SYC,1948,0
SYC,1949,0
SYC,1950,0
SYC,1951,0
SYC,1952,0
SYC,1953,0
SYC,1954,0
SYC,1955,0
SYC,1956,0
SYC,1957,0
SYC,1958,0
SYC,1959,0
SYC,1960,0
SYC,1961,0
SYC,1962,0
SYC,1963,0
SYC,1964,0
SYC,1965,0
SYC,1966,0
SYC,1967,0
SYC,1968,0
SYC,1969,0
SYC,1970,1
SYC,1971,1
SYC,1972,1
SYC,1973,1
SYC,1974,1
SYC,1975,1
SYC,1976,1
SYC,1977,0
SYC,1978,0
SYC,1979,1
SYC,1980,1
SYC,1981,1
SYC,1982,1
SYC,1983,1
SYC,1984,1
SYC,1985,1
SYC,1986,1
SYC,1987,0
SYC,1988,0
SYC,1989,0
SYC,1990,1
SYC,1991,1
SYC,1992,1
SYC,1993,1
SYC,1994,1
SYC,1995,1
SYC,1996,1
SYC,1997,1
SYC,1998,1
SYC,1999,1
SYC,2000,1
SYC,2001,1
SYC,2002,1
SYC,2003,1
SYC,2004,1
SYC,2005,1
SYC,2006,1
SYC,2007,1
SYC,2008,1
SYC,2009,1
SYC,2010,1
SYC,2011,1
SYC,2012,1
SYC,2013,1
SYC,2014,1
SYC,2015,2
SYC,2016,3
SYC,2017,3
SYC,2018,3
SYC,2019,3
SYC,2020,3
SYC,2021,3
SYC,2022,3
SYC,2023,3
SYC,2024,3
SYC,2025,3
SLE,1900,0
SLE,1901,0
SLE,1902,0
SLE,1903,0
SLE,1904,0
SLE,1905,0
SLE,1906,0
SLE,1907,0
SLE,1908,0
SLE,1909,0
SLE,1910,0
SLE,1911,0
SLE,1912,0
SLE,1913,0
SLE,1914,0
SLE,1915,0
SLE,1916,0
SLE,1917,0
SLE,1918,0
SLE,1919,0
SLE,1920,0
SLE,1921,0
SLE,1922,0
SLE,1923,0
SLE,1924,0
SLE,1925,0
SLE,1926,0
SLE,1927,0
SLE,1928,0
SLE,1929,0
SLE,1930,0
SLE,1931,0
SLE,1932,0
SLE,1933,0
SLE,1934,0
SLE,1935,0
SLE,1936,0
SLE,1937,0
SLE,1938,0
SLE,1939,0
SLE,1940,0
SLE,1941,0
SLE,1942,0
SLE,1943,0
SLE,1944,0
SLE,1945,0
SLE,1946,0
SLE,1947,0
SLE,1948,0
SLE,1949,0
SLE,1950,0
SLE,1951,0
SLE,1952,0
SLE,1953,0
SLE,1954,0
SLE,1955,0
SLE,1956,0
SLE,1957,0
SLE,1958,0
SLE,1959,0
SLE,1960,0
SLE,1961,1
SLE,1962,1
SLE,1963,1
SLE,1964,1
SLE,1965,1
SLE,1966,1
SLE,1967,0
SLE,1968,0
SLE,1969,0
SLE,1970,0
SLE,1971,0
SLE,1972,0
SLE,1973,1
SLE,1974,1
SLE,1975,1
SLE,1976,1
SLE,1977,1
SLE,1978,1
SLE,1979,1
SLE,1980,1
SLE,1981,1
SLE,1982,1
SLE,1983,1
SLE,1984,1
SLE,1985,1
SLE,1986,1
SLE,1987,1
SLE,1988,1
SLE,1989,1
SLE,1990,1
SLE,1991,1
SLE,1992,0
SLE,1993,0
SLE,1994,0
SLE,1995,0
SLE,1996,1
SLE,1997,0
SLE,1998,0
SLE,1999,0
SLE,2000,0
SLE,2001,0
SLE,2002,1
SLE,2003,2
SLE,2004,2
SLE,2005,2
SLE,2006,2
SLE,2007,2
SLE,2008,2
SLE,2009,2
SLE,2010,2
SLE,2011,2
SLE,2012,2
SLE,2013,2
SLE,2014,2
SLE,2015,2
SLE,2016,2
SLE,2017,2
SLE,2018,2
SLE,2019,2
SLE,2020,2
SLE,2021,2
SLE,2022,2
SLE,2023,1
SLE,2024,1
SLE,2025,1
SGP,1868,0
SGP,1869,0
SGP,1870,0
SGP,1871,0
SGP,1872,0
SGP,1873,0
SGP,1874,0
SGP,1875,0
SGP,1876,0
SGP,1877,0
SGP,1878,0
SGP,1879,0
SGP,1880,0
SGP,1881,0
SGP,1882,0
SGP,1883,0
SGP,1884,0
SGP,1885,0
SGP,1886,0
SGP,1887,0
SGP,1888,0
SGP,1889,0
SGP,1890,0
SGP,1891,0
SGP,1892,0
SGP,1893,0
SGP,1894,0
SGP,1895,0
SGP,1896,0
SGP,1897,0
SGP,1898,0
SGP,1899,0
SGP,1900,0
SGP,1901,0
SGP,1902,0
SGP,1903,0
SGP,1904,0
SGP,1905,0
SGP,1906,0
SGP,1907,0
SGP,1908,0
SGP,1909,0
SGP,1910,0
SGP,1911,0
SGP,1912,0
SGP,1913,0
SGP,1914,0
SGP,1915,0
SGP,1916,0
SGP,1917,0
SGP,1918,0
SGP,1919,0
SGP,1920,0
SGP,1921,0
SGP,1922,0
SGP,1923,0
SGP,1924,0
SGP,1925,0
SGP,1926,0
SGP,1927,0
SGP,1928,0
SGP,1929,0
SGP,1930,0
SGP,1931,0
SGP,1932,0
SGP,1933,0
SGP,1934,0
SGP,1935,0
SGP,1936,0
SGP,1937,0
SGP,1938,0
SGP,1939,0
SGP,1940,0
SGP,1941,0
SGP,1942,0
SGP,1943,0
SGP,1944,0
SGP,1945,0
SGP,1946,0
SGP,1947,0
SGP,1948,0
SGP,1949,0
SGP,1950,0
SGP,1951,0
SGP,1952,0
SGP,1953,0
SGP,1954,0
SGP,1955,1
SGP,1956,1
SGP,1957,1
SGP,1958,1
SGP,1959,1
SGP,1960,1
SGP,1961,1
SGP,1962,1
SGP,1963,1
SGP,1964,1
SGP,1965,1
SGP,1966,1
SGP,1967,1
SGP,1968,1
SGP,1969,1
SGP,1970,1
SGP,1971,1
SGP,1972,1
SGP,1973,1
SGP,1974,1
SGP,1975,1
SGP,1976,1
SGP,1977,1
SGP,1978,1
SGP,1979,1
SGP,1980,1
SGP,1981,1
SGP,1982,1
SGP,1983,1
SGP,1984,1
SGP,1985,1
SGP,1986,1
SGP,1987,1
SGP,1988,1
SGP,1989,1
SGP,1990,1
SGP,1991,1
SGP,1992,1
SGP,1993,1
SGP,1994,1
SGP,1995,1
SGP,1996,1
SGP,1997,1
SGP,1998,1
SGP,1999,1
SGP,2000,1
SGP,2001,1
SGP,2002,1
SGP,2003,1
SGP,2004,1
SGP,2005,1
SGP,2006,1
SGP,2007,1
SGP,2008,1
SGP,2009,1
SGP,2010,1
SGP,2011,1
SGP,2012,1
SGP,2013,1
SGP,2014,1
SGP,2015,1
SGP,2016,1
SGP,2017,1
SGP,2018,1
SGP,2019,1
SGP,2020,1
SGP,2021,1
SGP,2022,1
SGP,2023,1
SGP,2024,1
SGP,2025,1
SVK,1789,0
SVK,1790,0
SVK,1791,0
SVK,1792,0
SVK,1793,0
SVK,1794,0
SVK,1795,0
SVK,1796,0
SVK,1797,0
SVK,1798,0
SVK,1799,0
SVK,1800,0
SVK,1801,0
SVK,1802,0
SVK,1803,0
SVK,1804,0
SVK,1805,0
SVK,1806,0
SVK,1807,0
SVK,1808,0
SVK,1809,0
SVK,1810,0
SVK,1811,0
SVK,1812,0
SVK,1813,0
SVK,1814,0
SVK,1815,0
SVK,1816,0
SVK,1817,0
SVK,1818,0
SVK,1819,0
SVK,1820,0
SVK,1821,0
SVK,1822,0
SVK,1823,0
SVK,1824,0
SVK,1825,0
SVK,1826,0
SVK,1827,0
SVK,1828,0
SVK,1829,0
SVK,1830,0
SVK,1831,0
SVK,1832,0
SVK,1833,0
SVK,1834,0
SVK,1835,0
SVK,1836,0
SVK,1837,0
SVK,1838,0
SVK,1839,0
SVK,1840,0
SVK,1841,0
SVK,1842,0
SVK,1843,0
SVK,1844,0
SVK,1845,0
SVK,1846,0
SVK,1847,0
SVK,1848,1
SVK,1849,0
SVK,1850,0
SVK,1851,0
SVK,1852,0
SVK,1853,0
SVK,1854,0
SVK,1855,0
SVK,1856,0
SVK,1857,0
SVK,1858,0
SVK,1859,0
SVK,1860,0
SVK,1861,0
SVK,1862,0
SVK,1863,0
SVK,1864,0
SVK,1865,1
SVK,1866,0
SVK,1867,0
SVK,1868,0
SVK,1869,1
SVK,1870,1
SVK,1871,1
SVK,1872,1
SVK,1873,1
SVK,1874,1
SVK,1875,1
SVK,1876,1
SVK,1877,1
SVK,1878,1
SVK,1879,1
SVK,1880,1
SVK,1881,1
SVK,1882,1
SVK,1883,1
SVK,1884,1
SVK,1885,1
SVK,1886,1
SVK,1887,1
SVK,1888,1
SVK,1889,1
SVK,1890,1
SVK,1891,1
SVK,1892,1
SVK,1893,1
SVK,1894,1
SVK,1895,1
SVK,1896,1
SVK,1897,1
SVK,1898,1
SVK,1899,1
SVK,1900,1
SVK,1901,1
SVK,1902,1
SVK,1903,1
SVK,1904,1
SVK,1905,1
SVK,1906,1
SVK,1907,1
SVK,1908,1
SVK,1909,1
SVK,1910,1
SVK,1911,1
SVK,1912,1
SVK,1913,1
SVK,1914,1
SVK,1915,1
SVK,1916,1
SVK,1917,1
SVK,1918,1
SVK,1919,0
SVK,1920,2
SVK,1921,2
SVK,1922,2
SVK,1923,2
SVK,1924,2
SVK,1925,2
SVK,1926,2
SVK,1927,2
SVK,1928,2
SVK,1929,2
SVK,1930,2
SVK,1931,2
SVK,1932,2
SVK,1933,2
SVK,1934,2
SVK,1935,2
SVK,1936,2
SVK,1937,2
SVK,1938,2
SVK,1945,0
SVK,1946,1
SVK,1947,1
SVK,1948,0
SVK,1949,0
SVK,1950,0
SVK,1951,0
SVK,1952,0
SVK,1953,0
SVK,1954,0
SVK,1955,0
SVK,1956,0
SVK,1957,0
SVK,1958,0
SVK,1959,0
SVK,1960,0
SVK,1961,0
SVK,1962,0
SVK,1963,0
SVK,1964,0
SVK,1965,0
SVK,1966,0
SVK,1967,0
SVK,1968,0
SVK,1969,0
SVK,1970,0
SVK,1971,0
SVK,1972,0
SVK,1973,0
SVK,1974,0
SVK,1975,0
SVK,1976,0
SVK,1977,0
SVK,1978,0
SVK,1979,0
SVK,1980,0
SVK,1981,0
SVK,1982,0
SVK,1983,0
SVK,1984,0
SVK,1985,0
SVK,1986,0
SVK,1987,0
SVK,1988,0
SVK,1989,0
SVK,1990,3
SVK,1991,3
SVK,1992,3
SVK,1994,2
SVK,1995,2
SVK,1996,2
SVK,1997,2
SVK,1998,2
SVK,1999,3
SVK,2000,3
SVK,2001,3
SVK,2002,3
SVK,2003,3
SVK,2004,3
SVK,2005,3
SVK,2006,3
SVK,2007,3
SVK,2008,3
SVK,2009,3
SVK,2010,3
SVK,2011,3
SVK,2012,3
SVK,2013,3
SVK,2014,3
SVK,2015,3
SVK,2016,3
SVK,2017,3
SVK,2018,3
SVK,2019,2
SVK,2020,3
SVK,2021,3
SVK,2022,3
SVK,2023,2
SVK,2024,2
SVK,2025,2
SVN,1804,0
SVN,1805,0
SVN,1806,0
SVN,1807,0
SVN,1808,0
SVN,1809,0
SVN,1810,0
SVN,1811,0
SVN,1812,0
SVN,1813,0
SVN,1814,0
SVN,1815,0
SVN,1816,0
SVN,1817,0
SVN,1818,0
SVN,1819,0
SVN,1820,0
SVN,1821,0
SVN,1822,0
SVN,1823,0
SVN,1824,0
SVN,1825,0
SVN,1826,0
SVN,1827,0
SVN,1828,0
SVN,1829,0
SVN,1830,0
SVN,1831,0
SVN,1832,0
SVN,1833,0
SVN,1834,0
SVN,1835,0
SVN,1836,0
SVN,1837,0
SVN,1838,0
SVN,1839,0
SVN,1840,0
SVN,1841,0
SVN,1842,0
SVN,1843,0
SVN,1844,0
SVN,1845,0
SVN,1846,0
SVN,1847,0
SVN,1848,0
SVN,1849,0
SVN,1850,0
SVN,1851,0
SVN,1852,0
SVN,1853,0
SVN,1854,0
SVN,1855,0
SVN,1856,0
SVN,1857,0
SVN,1858,0
SVN,1859,0
SVN,1860,0
SVN,1861,0
SVN,1862,0
SVN,1863,0
SVN,1864,0
SVN,1865,0
SVN,1866,0
SVN,1867,0
SVN,1868,0
SVN,1869,0
SVN,1870,0
SVN,1871,0
SVN,1872,0
SVN,1873,0
SVN,1874,0
SVN,1875,0
SVN,1876,0
SVN,1877,0
SVN,1878,0
SVN,1879,0
SVN,1880,0
SVN,1881,0
SVN,1882,0
SVN,1883,0
SVN,1884,0
SVN,1885,0
SVN,1886,0
SVN,1887,0
SVN,1888,0
SVN,1889,0
SVN,1890,0
SVN,1891,0
SVN,1892,0
SVN,1893,0
SVN,1894,0
SVN,1895,0
SVN,1896,0
SVN,1897,0
SVN,1898,0
SVN,1899,0
SVN,1900,0
SVN,1901,0
SVN,1902,0
SVN,1903,0
SVN,1904,0
SVN,1905,0
SVN,1906,0
SVN,1907,0
SVN,1908,0
SVN,1909,0
SVN,1910,0
SVN,1911,0
SVN,1912,0
SVN,1913,0
SVN,1914,0
SVN,1915,0
SVN,1916,0
SVN,1917,0
SVN,1918,1
SVN,1919,0
SVN,1920,0
SVN,1921,0
SVN,1922,0
SVN,1923,0
SVN,1924,0
SVN,1925,0
SVN,1926,0
SVN,1927,0
SVN,1928,0
SVN,1929,0
SVN,1930,0
SVN,1931,0
SVN,1935,0
SVN,1936,0
SVN,1937,0
SVN,1938,0
SVN,1939,0
SVN,1940,0
SVN,1941,0
SVN,1942,0
SVN,1943,0
SVN,1944,0
SVN,1945,0
SVN,1946,0
SVN,1947,0
SVN,1948,0
SVN,1949,0
SVN,1950,0
SVN,1951,0
SVN,1952,0
SVN,1953,0
SVN,1954,0
SVN,1955,0
SVN,1956,0
SVN,1957,0
SVN,1958,0
SVN,1959,0
SVN,1960,0
SVN,1961,0
SVN,1962,0
SVN,1963,0
SVN,1964,0
SVN,1965,0
SVN,1966,0
SVN,1967,0
SVN,1968,0
SVN,1969,0
SVN,1970,0
SVN,1971,0
SVN,1972,0
SVN,1973,0
SVN,1974,0
SVN,1975,0
SVN,1976,0
SVN,1977,0
SVN,1978,0
SVN,1979,0
SVN,1980,0
SVN,1981,0
SVN,1982,0
SVN,1983,0
SVN,1984,0
SVN,1985,0
SVN,1986,0
SVN,1987,0
SVN,1988,0
SVN,1989,0
SVN,1990,2
SVN,1991,3
SVN,1992,3
SVN,1993,3
SVN,1994,3
SVN,1995,3
SVN,1996,3
SVN,1997,3
SVN,1998,3
SVN,1999,3
SVN,2000,3
SVN,2001,3
SVN,2002,3
SVN,2003,3
SVN,2004,3
SVN,2005,3
SVN,2006,3
SVN,2007,3
SVN,2008,3
SVN,2009,3
SVN,2010,3
SVN,2011,3
SVN,2012,3
SVN,2013,3
SVN,2014,3
SVN,2015,3
SVN,2016,3
SVN,2017,3
SVN,2018,3
SVN,2019,3
SVN,2020,3
SVN,2021,2
SVN,2022,3
SVN,2023,2
SVN,2024,2
SVN,2025,2
SLB,1900,0
SLB,1901,0
SLB,1902,0
SLB,1903,0
SLB,1904,0
SLB,1905,0
SLB,1906,0
SLB,1907,0
SLB,1908,0
SLB,1909,0
SLB,1910,0
SLB,1911,0
SLB,1912,0
SLB,1913,0
SLB,1914,0
SLB,1915,0
SLB,1916,0
SLB,1917,0
SLB,1918,0
SLB,1919,0
SLB,1920,0
SLB,1921,0
SLB,1922,0
SLB,1923,0
SLB,1924,0
SLB,1925,0
SLB,1926,0
SLB,1927,0
SLB,1928,0
SLB,1929,0
SLB,1930,0
SLB,1931,0
SLB,1932,0
SLB,1933,0
SLB,1934,0
SLB,1935,0
SLB,1936,0
SLB,1937,0
SLB,1938,0
SLB,1939,0
SLB,1940,0
SLB,1941,0
SLB,1942,0
SLB,1943,0
SLB,1944,0
SLB,1945,0
SLB,1946,0
SLB,1947,0
SLB,1948,0
SLB,1949,0
SLB,1950,0
SLB,1951,0
SLB,1952,0
SLB,1953,0
SLB,1954,0
SLB,1955,0
SLB,1956,0
SLB,1957,0
SLB,1958,0
SLB,1959,0
SLB,1960,0
SLB,1961,0
SLB,1962,0
SLB,1963,0
SLB,1964,0
SLB,1965,0
SLB,1966,0
SLB,1967,0
SLB,1968,0
SLB,1969,0
SLB,1970,0
SLB,1971,0
SLB,1972,0
SLB,1973,0
SLB,1974,1
SLB,1975,1
SLB,1976,1
SLB,1977,1
SLB,1978,1
SLB,1979,2
SLB,1980,2
SLB,1981,2
SLB,1982,2
SLB,1983,2
SLB,1984,2
SLB,1985,2
SLB,1986,2
SLB,1987,2
SLB,1988,2
SLB,1989,2
SLB,1990,2
SLB,1991,2
SLB,1992,2
SLB,1993,2
SLB,1994,2
SLB,1995,2
SLB,1996,2
SLB,1997,2
SLB,1998,2
SLB,1999,2
SLB,2000,1
SLB,2001,1
SLB,2002,2
SLB,2003,2
SLB,2004,2
SLB,2005,2
SLB,2006,1
SLB,2007,2
SLB,2008,2
SLB,2009,2
SLB,2010,2
SLB,2011,2
SLB,2012,2
SLB,2013,2
SLB,2014,2
SLB,2015,2
SLB,2016,2
SLB,2017,2
SLB,2018,2
SLB,2019,2
SLB,2020,2
SLB,2021,2
SLB,2022,2
SLB,2023,2
SLB,2024,2
SLB,2025,2
SOM,1900,0
SOM,1901,0
SOM,1902,0
SOM,1903,0
SOM,1904,0
SOM,1905,0
SOM,1906,0
SOM,1907,0
SOM,1908,0
SOM,1909,0
SOM,1910,0
SOM,1911,0
SOM,1912,0
SOM,1913,0
SOM,1914,0
SOM,1915,0
SOM,1916,0
SOM,1917,0
SOM,1918,0
SOM,1919,0
SOM,1920,0
SOM,1921,0
SOM,1922,0
SOM,1923,0
SOM,1924,0
SOM,1925,0
SOM,1926,0
SOM,1927,0
SOM,1928,0
SOM,1929,0
SOM,1930,0
SOM,1931,0
SOM,1932,0
SOM,1933,0
SOM,1934,0
SOM,1935,0
SOM,1936,0
SOM,1937,0
SOM,1938,0
SOM,1939,0
SOM,1940,0
SOM,1941,0
SOM,1942,0
SOM,1943,0
SOM,1944,0
SOM,1945,0
SOM,1946,0
SOM,1947,0
SOM,1948,0
SOM,1949,0
SOM,1950,0
SOM,1951,0
SOM,1952,0
SOM,1953,0
SOM,1954,0
SOM,1955,0
SOM,1956,1
SOM,1957,1
SOM,1958,1
SOM,1959,1
SOM,1960,1
SOM,1961,1
SOM,1962,1
SOM,1963,1
SOM,1964,1
SOM,1965,1
SOM,1966,1
SOM,1967,1
SOM,1968,1
SOM,1969,0
SOM,1970,0
SOM,1971,0
SOM,1972,0
SOM,1973,0
SOM,1974,0
SOM,1975,0
SOM,1976,0
SOM,1977,0
SOM,1978,0
SOM,1979,0
SOM,1980,1
SOM,1981,1
SOM,1982,1
SOM,1983,1
SOM,1984,0
SOM,1985,0
SOM,1986,0
SOM,1987,0
SOM,1988,0
SOM,1989,0
SOM,1990,0
SOM,1991,0
SOM,1992,0
SOM,1993,0
SOM,1994,0
SOM,1995,0
SOM,1996,0
SOM,1997,0
SOM,1998,0
SOM,1999,0
SOM,2000,0
SOM,2001,0
SOM,2002,0
SOM,2003,0
SOM,2004,0
SOM,2005,0
SOM,2006,0
SOM,2007,0
SOM,2008,0
SOM,2009,0
SOM,2010,0
SOM,2011,0
SOM,2012,0
SOM,2013,0
SOM,2014,0
SOM,2015,0
SOM,2016,0
SOM,2017,0
SOM,2018,0
SOM,2019,0
SOM,2020,0
SOM,2021,0
SOM,2022,0
SOM,2023,0
SOM,2024,0
SOM,2025,0
OWID_SML,1900,0
OWID_SML,1901,0
OWID_SML,1902,0
OWID_SML,1903,0
OWID_SML,1904,0
OWID_SML,1905,0
OWID_SML,1906,0
OWID_SML,1907,0
OWID_SML,1908,0
OWID_SML,1909,0
OWID_SML,1910,0
OWID_SML,1911,0
OWID_SML,1912,0
OWID_SML,1913,0
OWID_SML,1914,0
OWID_SML,1915,0
OWID_SML,1916,0
OWID_SML,1917,0
OWID_SML,1918,0
OWID_SML,1919,0
OWID_SML,1920,0
OWID_SML,1921,0
OWID_SML,1922,0
OWID_SML,1923,0
OWID_SML,1924,0
OWID_SML,1925,0
OWID_SML,1926,0
OWID_SML,1927,0
OWID_SML,1928,0
OWID_SML,1929,0
OWID_SML,1930,0
OWID_SML,1931,0
OWID_SML,1932,0
OWID_SML,1933,0
OWID_SML,1934,0
OWID_SML,1935,0
OWID_SML,1936,0
OWID_SML,1937,0
OWID_SML,1938,0
OWID_SML,1939,0
OWID_SML,1940,0
OWID_SML,1941,0
OWID_SML,1942,0
OWID_SML,1943,0
OWID_SML,1944,0
OWID_SML,1945,0
OWID_SML,1946,0
OWID_SML,1947,0
OWID_SML,1948,0
OWID_SML,1949,0
OWID_SML,1950,0
OWID_SML,1951,0
OWID_SML,1952,0
OWID_SML,1953,0
OWID_SML,1954,0
OWID_SML,1955,0
OWID_SML,1956,0
OWID_SML,1957,0
OWID_SML,1958,0
OWID_SML,1959,0
OWID_SML,1991,0
OWID_SML,1992,0
OWID_SML,1993,0
OWID_SML,1994,0
OWID_SML,1995,0
OWID_SML,1996,0
OWID_SML,1997,0
OWID_SML,1998,0
OWID_SML,1999,0
OWID_SML,2000,0
OWID_SML,2001,0
OWID_SML,2002,0
OWID_SML,2004,1
OWID_SML,2005,1
OWID_SML,2006,1
OWID_SML,2007,1
OWID_SML,2008,1
OWID_SML,2009,1
OWID_SML,2010,1
OWID_SML,2011,1
OWID_SML,2012,1
OWID_SML,2013,1
OWID_SML,2014,1
OWID_SML,2015,1
OWID_SML,2016,1
OWID_SML,2017,1
OWID_SML,2018,1
OWID_SML,2019,1
OWID_SML,2020,1
OWID_SML,2021,1
OWID_SML,2022,1
OWID_SML,2023,1
OWID_SML,2024,1
OWID_SML,2025,1
ZAF,1900,0
ZAF,1901,0
ZAF,1902,0
ZAF,1903,0
ZAF,1904,0
ZAF,1905,0
ZAF,1906,0
ZAF,1907,0
ZAF,1908,0
ZAF,1909,0
ZAF,1910,1
ZAF,1911,1
ZAF,1912,1
ZAF,1913,1
ZAF,1914,1
ZAF,1915,1
ZAF,1916,1
ZAF,1917,1
ZAF,1918,1
ZAF,1919,1
ZAF,1920,1
ZAF,1921,1
ZAF,1922,1
ZAF,1923,1
ZAF,1924,1
ZAF,1925,1
ZAF,1926,1
ZAF,1927,1
ZAF,1928,1
ZAF,1929,1
ZAF,1930,1
ZAF,1931,1
ZAF,1932,1
ZAF,1933,1
ZAF,1934,1
ZAF,1935,1
ZAF,1936,1
ZAF,1937,1
ZAF,1938,1
ZAF,1939,1
ZAF,1940,1
ZAF,1941,1
ZAF,1942,1
ZAF,1943,1
ZAF,1944,1
ZAF,1945,1
ZAF,1946,1
ZAF,1947,1
ZAF,1948,1
ZAF,1949,1
ZAF,1950,1
ZAF,1951,1
ZAF,1952,1
ZAF,1953,1
ZAF,1954,1
ZAF,1955,1
ZAF,1956,1
ZAF,1957,1
ZAF,1958,1
ZAF,1959,1
ZAF,1960,1
ZAF,1961,1
ZAF,1962,1
ZAF,1963,1
ZAF,1964,1
ZAF,1965,1
ZAF,1966,1
ZAF,1967,1
ZAF,1968,1
ZAF,1969,1
ZAF,1970,1
ZAF,1971,1
ZAF,1972,1
ZAF,1973,1
ZAF,1974,1
ZAF,1975,1
ZAF,1976,1
ZAF,1977,1
ZAF,1978,1
ZAF,1979,1
ZAF,1980,1
ZAF,1981,1
ZAF,1982,1
ZAF,1983,1
ZAF,1984,0
ZAF,1985,0
ZAF,1986,0
ZAF,1987,0
ZAF,1988,0
ZAF,1989,0
ZAF,1990,0
ZAF,1991,0
ZAF,1992,0
ZAF,1993,0
ZAF,1994,1
ZAF,1995,2
ZAF,1996,3
ZAF,1997,3
ZAF,1998,3
ZAF,1999,3
ZAF,2000,3
ZAF,2001,3
ZAF,2002,3
ZAF,2003,3
ZAF,2004,3
ZAF,2005,3
ZAF,2006,3
ZAF,2007,3
ZAF,2008,3
ZAF,2009,3
ZAF,2010,3
ZAF,2011,3
ZAF,2012,3
ZAF,2013,2
ZAF,2014,2
ZAF,2015,2
ZAF,2016,2
ZAF,2017,2
ZAF,2018,2
ZAF,2019,2
ZAF,2020,2
ZAF,2021,2
ZAF,2022,2
ZAF,2023,2
ZAF,2024,2
ZAF,2025,2
KOR,1789,0
KOR,1790,0
KOR,1791,0
KOR,1792,0
KOR,1793,0
KOR,1794,0
KOR,1795,0
KOR,1796,0
KOR,1797,0
KOR,1798,0
KOR,1799,0
KOR,1800,0
KOR,1801,0
KOR,1802,0
KOR,1803,0
KOR,1804,0
KOR,1805,0
KOR,1806,0
KOR,1807,0
KOR,1808,0
KOR,1809,0
KOR,1810,0
KOR,1811,0
KOR,1812,0
KOR,1813,0
KOR,1814,0
KOR,1815,0
KOR,1816,0
KOR,1817,0
KOR,1818,0
KOR,1819,0
KOR,1820,0
KOR,1821,0
KOR,1822,0
KOR,1823,0
KOR,1824,0
KOR,1825,0
KOR,1826,0
KOR,1827,0
KOR,1828,0
KOR,1829,0
KOR,1830,0
KOR,1831,0
KOR,1832,0
KOR,1833,0
KOR,1834,0
KOR,1835,0
KOR,1836,0
KOR,1837,0
KOR,1838,0
KOR,1839,0
KOR,1840,0
KOR,1841,0
KOR,1842,0
KOR,1843,0
KOR,1844,0
KOR,1845,0
KOR,1846,0
KOR,1847,0
KOR,1848,0
KOR,1849,0
KOR,1850,0
KOR,1851,0
KOR,1852,0
KOR,1853,0
KOR,1854,0
KOR,1855,0
KOR,1856,0
